type,RelNO,content,Arg1_Content,Arg2_Content
Implicit,1,先序,您现在看到的这个场面是设在韩国汉城的中心大厦内的见面现场，在这里离散家属正在焦急的等待来自北方的亲人。,５０年的分离使大部分人都已成为年逾古昔的老人，相见时现场被持续不断的哭泣声所包围。
Implicit,1,先序,去年十二月中旬，特克斯河曾发生五十年不遇的凌汛。,此次出现的冰凌比去年提前了整整一个月。
Implicit,1,先序,德国检查部官员表示，科夫通在十月二十八号，从莫斯科飞抵汉堡市。,十月三十一号晚上到访他前妻的住所，并在十一月一号从汉堡乘飞机到伦敦，同日会晤了利特维连科。
Implicit,1,先序,人群高喊着：“要报仇，要夺回被占领的巴勒斯坦土地，要发动圣战”等口号。,警察迅速进入现场，耶路撒冷老城城内比较平静，市场的摊位继续营业，摊主在继续叫卖
Implicit,1,先序,巴勒斯坦人和以色列部队继续发生零星冲突，尽管双方采取行动履行他们的领导人为结束３个星期以来的暴力事件而作出的承诺，冲突已经使１００多人丧生，其中大部分都是巴勒斯坦人。,在星期三的几次会谈上，以色列和巴勒斯坦安全指挥官同意采取一些措施平息冲突，以色列表示预计在４８小时之内，停止巴勒斯坦境内的所有敌对活动。
Implicit,1,先序,利文思通中学毕业以后，先是当了８年的技工，后来在一个教师培训中心学习，获得教师资格。,利文思通是在７０年代初他２０多岁时进入政界的，他竞选伦敦他家庭所在市区的区议会议员职务获得成功。
Implicit,1,先序,宇航员计划星期二进行第二次太空行走，连接太阳能板冀的线路，这样他们便可以为美国“团结”舱提供电力。,星期五航天飞机和太空站上的宇航员将打开对接舱门，进行面对面接触。
Implicit,1,先序,警方逮捕了至少一个人审问，警方还表示他们怀疑炸弹攻击可能是穆斯林反府分子制作的。,星期六，５枚炸弹在马尼拉不同地点爆炸，爆炸前没有任何警告。
Implicit,1,先序,巴勒斯坦和以色列谈判代表星期天晚上抵达红海之滨，这个渡假圣地的时候表情凝重。,他们拒绝向记者发表讲话，立即关起门来开始了秘密会谈。
Implicit,1,先序,在本月１６日，温哥华移民及难民局曾专门为本次听证会召开了一次预备会议，会议讨论了赖昌兴的代表律师所提交的一份建议，这份建议提出：由赖昌兴本人出资金，雇用先进的保安监控系统，在赖昌兴位于本拉比的家中对他实行监控，以代替目前对赖昌兴的拘押。,在２３日的听证会上，移民部的代表律师提出，根据加拿大移民法的有关内容，移民部有权拘留那些有可能在将他们缔解出加拿大国境时不会再露面的人。
Implicit,1,同步,此刻，邓相扬过去针对邵族所做的纪录和研究显得更加珍贵与重要，他也义无反顾地加入邵族的重建工作。,邓相扬究竟何许人也？
Implicit,1,先序,社会的转型，让新女性肆意欣赏美男子，而男人也在享受美化自己。,「长期来社会并不鼓励男生花时间打扮，如何吸引别人，」中央大学性／别研究室副教授甯应斌表示，社会一直赋予男性的角色，在于强调外在成就，他们只有学习维生技巧的正当性。
Implicit,1,先序,根据外交部长程建人的回忆，帛琉自治政府最初是于二十年前他在北美司长任内时，透过学者向我国外交部表达该国总统访台的意愿,一九八三年帛琉总统HaruoI.Remeliik首度率团来访，随后两国官员来往密切，一九八四年，两国更签署农业技术合作协定，由我国长期派驻农技团协助发展农业种植技术。
Implicit,1,先序,一九八三年帛琉总统HaruoI.Remeliik首度率团来访，随后两国官员来往密切，一九八四年，两国更签署农业技术合作协定，由我国长期派驻农技团协助发展农业种植技术。,在两国政府开始交往后，台商亦与帛琉展开贸易往来，更有远赴该地投资，从事餐馆、渔业、零售等事业。
Implicit,1,先序,就在她比手画脚和女儿的嚎啕大哭声中，我被赶出门外。,老爸原想站在门外「监控」，但知道起不了作用，只得黯然回府。
Implicit,1,先序,而由文建会挑选的九个地方公共艺术实验设置于一九九八年陆续完成，公共艺术确实的设置办法跟着出炉,一股新的艺术风潮正在国内四处蔓延，一件件新的公共艺术品也开始与民共舞。
Implicit,1,先序,除了酒吧的乐团演唱，流行乐界也零星出现一些乐团形式的团体，当时纯女孩组合的「五花瓣合唱团」就是一例。,一直到民国五○年代，俱乐部、演唱会已出现「卡士摩合唱团」、「鹅妈妈合唱团」等以演唱西洋歌曲为主的学生乐团
Implicit,1,先序,九八年时，英特尔不顾市场反应不佳，执意推出造价昂贵的RAMBUS规格主记忆体，威盛见机不可失，跳出来呼吁改用国际联盟制订、供各厂商免费使用的开放式P133规格主记忆体，首次挑战了英特尔老大哥的权威。,九九年下半年威盛又在美国购并了两家CPU公司，开始有独立开发CPU的能力；半年前，威盛进而与美国绘图晶片大厂旭上（s3）合作，一步步努力充实自己的知识存量。
Implicit,1,先序,烽火四起，夏阳由祖母带着「离家」，逃到四川，六、七岁才又重新回到南京祖居残败的大宅院。,九岁时祖母过世，转而由三叔祖母扶养，十三岁那年，三叔祖母也撒手人寰，还是孩子的夏阳辗转到汉口去投靠叔婶，叔婶却要他去长沙投靠哥哥，然而哥哥也无力抚养他
Implicit,1,先序,在杂乱交错的粗细线条中，夏阳先是画出一些非人非物的线团，慢慢地，一个人形从隐约的线团中浮现出来，「这个东西是很可以的了，」夏阳表示，他的毛毛人就是这样自然生出来的，而一个艺术家最重要的就是「抓得住自己特别的东西」。,夏阳以短促颤动的飘动线条形成一个动感又飘忽的人形，这些没有面容、性格的毛毛人，藉着干净俐落的粗硬线条所描绘出的场域，冰冷无情地界定出他们的角色，反照出现代生活的冷峻疏离，及一种时空交替的虚幻感。
Implicit,1,先序,马跃对纪录片情有独钟，大学时期即开始拍摄《我们的名字叫春日》、《如是生活，如是Pangcah》、《天堂小孩》、《季．拉黑子》等四部作品。,毕业后，更完成了《亲爱的米酒，你被我打败了》、《国家共匪——美丽的错误》、《心中的土地——目击者田春绸》等作品。
Implicit,1,先序,「其实这么多年，我不是没有怀疑过，但想不到事情竟搞到这么糟！我这个当太太的怎么这么傻？」之后半年，林美伦不能睡、不能吃，白天如行尸走肉地上班，每到夜半却忽地惊醒，觉得心悸得要窒息,这件事以离婚收场，妙的是离婚后先生反倒「乖」了，开始每天从台南通车回高雄，对一双儿女也显露出前所未有的耐心。
Implicit,1,先序,至今完成九部剧情片的罗卓瑶，一九五七年出生于澳门，一九七八年自香港大学英国文学系毕业后，就进入香港电台电视部工作，曾导演过十二部电视单元剧。,一九八二年，罗卓瑶到英国攻读硕士，主修导演和编剧，毕业作品《他们说这儿月亮比较圆》，曾获芝加哥影展银牌奖。
Implicit,1,先序,《秋月》除了成功的利用国外资金，「无论写香港九七阴影下的移民潮、传统文化的凋零，或者现代人的疏离与感情困境，罗卓瑶都显出了大将之风，」台北电影节国际影展特刊如此评析。,隔了一年，罗卓瑶拍了一部让港台电影界瞠目结舌的《诱僧》，一部从唐初「玄武门之变」的历史阴谋，引出一段情欲和佛禅的传奇。
Implicit,1,先序,去年，天津市受理外商投资企业纠纷案件比上年下降近四成，当年结案率达百分之九十七，比上年提高三个百分点，纠纷当事人对协调结果满意程度达百分之九十六。,今年，天津将继续建立健全有关外商投资企业的地方法规和规章，使外资企业生产经营有法可依。
Implicit,1,同步,同时，全国城镇公房月租金有了较大提高，部分地区提高到占双职工家庭收入的百分之十左右。,尽管房改的步伐在加快，但福利分房的老办法仍未突破。
Implicit,1,先序,十七号台风使浙江灾区的教育系统蒙受了惨重的损失，校舍、设施受损毁学校达一千五百所。,在灾区政府和人民积极抗灾、全力自救后，目前灾区大部分中小学已正常开学。
Implicit,1,同步,与此同时，人才市场建设也在加快。,自一九九一年深圳市建立第一个常设人才市场以来，这种“全天候”的人才交流机构在珠江三角洲和全省各市迅速推开，现在全省已有十五个经济较发达的市建成了固定市场。
Implicit,1,同步,自一九九一年深圳市建立第一个常设人才市场以来，这种“全天候”的人才交流机构在珠江三角洲和全省各市迅速推开，现在全省已有十五个经济较发达的市建成了固定市场。,为了进一步强化对人才的吸引力，破除“部门所有”的人才壁垒，促进自主用人、自主择业人才流动机制的形成，广东省还注重加强有关政策法规建设。
Implicit,1,先序,布朗是昨天深夜从北京抵达上海的。,今天布朗分别出席了世界著名电站设备制造公司——美国西屋公司与上海电气集团签订为期二十年的合资协议、美国通用电气金融公司和上海电力公司共同投资建立燃机发电合营公司的签字
Implicit,1,先序,中共中央政治局委员、上海市委书记吴邦国今天下午会见了布朗，介绍了上海改革开放的进程和发展远景。,布朗一行于今晚离沪赴广州。
Implicit,1,先序,98年参加工作，先在一个事业单位混了3年，2001年开始创业，摸打滚爬，有了相当的积累。,05年7月投资创建51．com，担任CEO，51．com将为上千万年轻的中国女性提供一个心灵的港湾。
Implicit,1,先序,我当然是答应了，并且让他们不要着急。,这一等就到了下午5点半，邻居半带着哭腔告诉我出车祸了，其他人无恙，就是父亲骨折住院了，我先是安慰他，然后让我的朋友带我赶往医院。
Implicit,1,先序,第二天，邻居给我打来了电话，说他父亲住院需要手术，钱怎么办，我告诉他，我车的保险应当会cover一些。,过了一会儿，他又打电话说手术费用比较贵，他们出很困难，当时我是极力安慰，告诉他慢慢想办法，这时，电话那头传来了一个近似疯狂的女人的声音，说甚么她家刚存了几万块钱准备付房子首付，要是花了，以后住哪，还说我的车是日本车，安全性能不好，出车祸都是我的车害的，并说车是我的，应当我出这个钱。
Implicit,1,先序,警察发现原来他们吃完饭，把没喝完的酒敞盖放在车里。,第二个电话带给了他们的律师。
Implicit,1,先序,吴先生有些错愕，努力地责备自己，“自己怎么事先就没想到这些呢。”,吴先生疲惫地回家了。
